Account Name,Adjusted Cost,Adjusted Proceeds,Avg Buy Price,Avg Sell Price,Exit Efficiency,Best Exit,Best Exit Price,Best Exit Time,Close Date,Close Time,Commission,Duration,Emotions & Habits,Entry Price,Executions,Exit Price,Gross P&L,Trade Risk,Initial Target,Instrument,Spread Type,Market Context,Mistakes,Net P&L,Net ROI,Open Date,Open Time,Outcomes & Learnings,Pips,Reward Ratio,Points,Position MAE,Position MFE,Price MAE,Price MFE,Realized RR,Return Per Pip,Reviewed,Sector,Setups,Side,Status,Playbook,Symbol,Ticks Value,Ticks Per Contract,Fee,Swap,Trade Type,Rating,Quantity,Zella Score
JPATrades,584.0,700.0,2.92,3.5,71.43,162.4,3.732,2025-09-24 13:44:00 UTC,2025-09-24,09:53:20 EDT,0.0,868.983,"",2.88,3,3.5,116.0,0.0,0.0,2025-09-26 450 CALL,single,"","",116.0,0.19863014,2025-09-24,09:38:51 EDT,"",,,,-75.6,162.4,2.542,3.732,,,false,"","",long,Win,"",TSLA,,,0.0,0.0,"",,2.0,71.42857143
JPATrades,430.0,330.0,0.43,0.33,,22.0,0.452,2025-09-29 14:11:00 UTC,2025-09-29,10:19:49 EDT,0.0,2279.282,"",0.43,2,0.33,-100.0,0.0,0.0,2025-10-10 26 CALL,single,"","",-100.0,-0.23255814,2025-09-29,09:41:50 EDT,"",,,,-129.0,74.0,0.301,0.504,,,false,"","",long,Loss,"",KGC,,,0.0,0.0,"",,10.0,-77.51937984
JPATrades,18508.8,6662.4,2.892,1.041,,,,,2025-10-02,15:51:36 EDT,0.0,627419.53,"",6.71,24,0.87,-11850.0,0.0,0.0,2025-10-10 315 PUT,single,"","",-11850.0,-0.64019449,2025-09-25,09:34:37 EDT,"",,,,-8698.0,0.0,0.69,5.75,,,false,"","",short,Loss,"",SMH,,,0.0,0.0,"",0.5,64.0,-136.23821568
JPATrades,1031.0,640.0,5.155,3.2,,,,,2025-10-02,15:51:48 EDT,0.0,278375.138,"",6.16,3,3.2,-391.0,0.0,0.0,2025-10-24 317 PUT,single,"","",-391.0,-0.37924345,2025-09-29,10:32:13 EDT,"",,,,-550.8,313.0,2.401,6.72,,,false,"","",short,Loss,"",SMH,,,0.0,0.0,"",0.5,2.0,-70.98765432
JPATrades,3245.2,1465.2,8.113,3.663,,,,,2025-10-02,15:52:01 EDT,0.0,626962.598,"",9.65,6,3.0,-1780.0,0.0,0.0,2025-10-10 325 PUT,single,"","",-1780.0,-0.54853621,2025-09-25,09:42:39 EDT,"",,,,-1936.3,0.0,2.479,8.6,,,false,"","",short,Loss,"",AVGO,,,0.0,0.0,"",0.5,4.0,-91.92790373
JPATrades,3530.0,4072.0,3.53,4.072,57.12,948.8,5.097,2025-10-03 14:45:00 UTC,2025-10-03,09:45:35 EDT,0.0,882.522,"",3.53,6,4.08,542.0,0.0,0.0,2025-10-17 246 CALL,single,"","",542.0,0.15354108,2025-10-03,09:30:52 EDT,"",,,,-4.0,578.0,3.526,4.15,,,false,"","",long,Win,"",IWM,,,0.0,0.0,"",,10.0,93.7716263
JPATrades,3000.0,3411.0,3.0,3.411,93.37,440.2,3.492,2025-10-03 16:44:00 UTC,2025-10-03,12:58:26 EDT,0.0,12095.086,"",3.0,6,3.2,411.0,0.0,0.0,2025-10-17 37 CALL,single,"","",411.0,0.137,2025-10-03,09:36:51 EDT,"",,,,-385.0,480.0,2.615,3.5,,,false,"","",long,Win,"",METC,,,0.0,0.0,"",,10.0,85.625
JPATrades,4230.0,4965.0,7.05,8.275,105.86,694.3,8.093,2025-10-06 14:30:00 UTC,2025-10-06,10:00:55 EDT,0.0,1740.839,"",7.05,5,8.5,735.0,0.0,0.0,2025-10-17 180 CALL,single,"","",735.0,0.17375887,2025-10-06,09:31:54 EDT,"",,,,-309.6,797.2,6.179,8.493,,,false,"","",long,Win,"",PLTR,,,0.0,0.0,"",,6.0,92.19769192
JPATrades,270.0,425.0,0.27,0.425,,,,,2025-10-08,14:13:52 EDT,0.0,12426.278,"",0.27,3,0.43,155.0,0.0,0.0,2025-10-08 673 CALL,single,"","",155.0,0.57407407,2025-10-08,10:46:46 EDT,"",,,,-55.0,249.5,0.215,0.619,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,10.0,62.1242485
JPATrades,38.0,16.0,0.19,0.08,,21.4,0.297,2025-10-09 15:04:00 UTC,2025-10-09,11:35:48 EDT,0.0,3697.418,"",0.19,2,0.08,-22.0,0.0,0.0,2025-10-09 673 CALL,single,"","",-22.0,-0.57894737,2025-10-09,10:34:10 EDT,"",,,,-21.0,21.4,0.085,0.297,,,false,"","",long,Loss,"",SPY,,,0.0,0.0,"",,2.0,-104.76190476
JPATrades,440.0,80.0,0.22,0.04,,,,,2025-10-09,11:35:54 EDT,0.0,4929.114,"",0.22,5,0.04,-360.0,0.0,0.0,2025-10-09 674 CALL,single,"","",-360.0,-0.81818182,2025-10-09,10:13:45 EDT,"",,,,-370.0,0.0,0.035,0.175,,,false,"","",long,Loss,"",SPY,,,0.0,0.0,"",,20.0,-97.2972973
JPATrades,899.0,648.0,4.495,3.24,,311.0,6.7,2025-10-07 11:00:00 UTC,2025-10-10,14:31:23 EDT,0.0,356946.118,"",4.75,4,1.08,-251.0,0.0,0.0,2025-10-17 62 CALL,single,"","",-251.0,-0.27919911,2025-10-06,11:22:17 EDT,"",,,,-256.3,441.0,1.027,6.7,,,false,"","",long,Loss,"",BMNR,,,0.0,0.0,"",,2.0,-97.93211081
JPATrades,1075.0,330.0,5.375,1.65,,,,,2025-10-10,14:31:43 EDT,0.0,276977.458,"",6.0,3,1.65,-745.0,0.0,0.0,2025-10-24 66 CALL,single,"","",-745.0,-0.69302326,2025-10-07,09:35:25 EDT,"",,,,-823.4,0.0,1.258,4.15,,,false,"","",long,Loss,"",BMNR,,,0.0,0.0,"",,2.0,-90.47850376
JPATrades,1210.0,480.0,12.1,4.8,,206.8,14.168,2025-10-10 13:00:00 UTC,2025-10-10,14:32:38 EDT,0.0,276477.441,"",12.1,2,4.8,-730.0,0.0,0.0,2025-10-24 155 CALL,single,"","",-730.0,-0.60330579,2025-10-07,09:44:41 EDT,"",,,,-855.9,206.8,3.541,14.168,,,false,"","",long,Loss,"",CRCL,,,0.0,0.0,"",,1.0,-85.29033766
JPATrades,5164.2,576.0,2.869,0.32,,,,,2025-10-10,14:33:24 EDT,0.0,363596.294,"",3.11,7,0.32,-4588.0,0.0,0.0,2025-10-17 249 CALL,single,"","",-4588.0,-0.88845856,2025-10-06,09:33:28 EDT,"",,,,-4731.1,0.0,0.161,2.85,,,false,"","",long,Loss,"",IWM,,,0.0,0.0,"",,18.0,-96.97533343
JPATrades,2560.0,1040.0,25.6,10.4,,,,,2025-10-10,14:33:39 EDT,0.0,276991.724,"",25.6,2,10.4,-1520.0,0.0,0.0,2025-10-24 452 CALL,single,"","",-1520.0,-0.59375,2025-10-07,09:37:07 EDT,"",,,,-1689.1,0.0,8.709,25.4,,,false,"","",long,Loss,"",TSLA,,,0.0,0.0,"",,1.0,-89.98875141
JPATrades,288.0,480.0,2.88,4.8,30.5,629.6,9.176,2025-10-13 17:04:00 UTC,2025-10-13,11:37:46 EDT,0.0,5591.643,"",2.88,2,4.8,192.0,0.0,0.0,2025-10-17 170 CALL,single,"","",192.0,0.66666667,2025-10-13,10:04:34 EDT,"",,,,-45.8,194.2,2.422,4.822,,,false,"","",long,Win,"",ARM,,,0.0,0.0,"",,1.0,98.86714727
JPATrades,214.0,249.0,2.14,2.49,93.33,37.5,2.515,2025-10-14 13:00:00 UTC,2025-10-14,09:45:37 EDT,0.0,77871.771,"",2.14,2,2.49,35.0,0.0,0.0,2025-12-19 90 CALL,single,"","",35.0,0.1635514,2025-10-13,12:07:45 EDT,"",,,,-2.0,37.5,2.12,2.515,,,false,"","",long,Win,"",TLT,,,0.0,0.0,"",,1.0,93.33333333
JPATrades,1698.0,2180.1,5.66,7.267,62.03,777.0,8.775,2025-10-14 17:47:00 UTC,2025-10-14,12:39:21 EDT,0.0,96093.737,"",5.66,3,7.3,482.0,0.0,0.0,2025-10-24 66 CALL,single,"","",482.0,0.28386337,2025-10-13,09:57:47 EDT,"",,,,-231.6,549.2,3.732,7.636,,,false,"","",long,Win,"",IREN,,,0.0,0.0,"",,3.0,87.76402039
JPATrades,1300.0,1520.0,6.5,7.6,88.78,247.8,7.739,2025-10-14 19:41:00 UTC,2025-10-14,15:20:20 EDT,0.0,20319.72,"",6.5,2,7.6,220.0,0.0,0.0,2025-10-24 380 CALL,single,"","",220.0,0.16923077,2025-10-14,09:41:40 EDT,"",,,,-14.8,242.4,6.426,7.712,,,false,"","",long,Win,"",GLD,,,0.0,0.0,"",,2.0,90.75907591
JPATrades,606.0,705.0,6.06,7.05,88.87,111.4,7.174,2025-10-14 19:43:00 UTC,2025-10-14,15:21:16 EDT,0.0,20265.751,"",6.06,2,7.05,99.0,0.0,0.0,2025-10-24 381 CALL,single,"","",99.0,0.16336634,2025-10-14,09:43:30 EDT,"",,,,-12.0,111.1,5.94,7.171,,,false,"","",long,Win,"",GLD,,,0.0,0.0,"",,1.0,89.10891089
JPATrades,1327.0,1470.0,6.635,7.35,138.16,103.5,6.955,2025-10-15 14:43:00 UTC,2025-10-15,10:13:33 EDT,0.0,1969.586,"",6.55,4,7.35,143.0,0.0,0.0,2025-10-24 386 CALL,single,"","",143.0,0.10776187,2025-10-15,09:40:43 EDT,"",,,,-27.4,150.4,6.378,7.424,,,false,"","",long,Win,"",GLD,,,0.0,0.0,"",,2.0,95.07978723
JPATrades,728.0,756.0,3.64,3.78,67.96,41.2,3.692,2025-10-15 14:32:00 UTC,2025-10-15,10:33:50 EDT,0.0,3152.071,"",3.64,3,3.56,28.0,0.0,0.0,2025-10-24 252 CALL,single,"","",28.0,0.03846154,2025-10-15,09:41:18 EDT,"",,,,-101.0,103.2,3.135,4.312,,,false,"","",long,Win,"",IWM,,,0.0,0.0,"",,2.0,27.13178295
JPATrades,875.0,1341.0,8.75,13.41,74.54,625.2,15.002,2025-10-15 15:04:00 UTC,2025-10-15,10:57:48 EDT,0.0,3177.834,"",8.75,2,13.41,466.0,0.0,0.0,2025-10-24 230 CALL,single,"","",466.0,0.53257143,2025-10-15,10:04:51 EDT,"",,,,117.8,488.8,9.928,13.638,,,false,"","",long,Win,"",AMD,,,0.0,0.0,"",,1.0,93.85444744
JPATrades,570.0,670.0,5.7,6.7,39.31,254.4,8.244,2025-10-15 16:00:00 UTC,2025-10-15,12:06:40 EDT,0.0,72870.822,"",5.7,2,6.7,100.0,0.0,0.0,2025-10-24 175 CALL,single,"","",100.0,0.1754386,2025-10-14,15:52:09 EDT,"",,,,-112.5,254.4,4.575,8.244,,,false,"","",long,Win,"",ARM,,,0.0,0.0,"",,1.0,39.3081761
JPATrades,123.333,109.07,0.147,0.13,,,,,2025-10-15,15:47:38 EDT,0.0,13460.5,"",0.1433,5,0.13005,-14.09555,0.0,0.0,YYAI,stock,"","",-14.25555,-0.11555353,2025-10-15,12:03:17 EDT,"",,,,-15.8155,0.0,0.128,0.143,,,false,"","",long,Loss,"",YYAI,,,0.16,0.0,"",,839.0,-89.12490911
JPATrades,700.0,800.0,7.0,8.0,73.64,135.8,8.358,2025-10-16 14:12:00 UTC,2025-10-16,10:23:07 EDT,0.0,2410.772,"",7.0,2,8.0,100.0,0.0,0.0,2025-11-21 55 CALL,single,"","",100.0,0.14285714,2025-10-16,09:42:56 EDT,"",,,,-84.9,120.0,6.151,8.2,,,false,"","",long,Win,"",METC,,,0.0,0.0,"",,1.0,83.33333333
JPATrades,740.0,800.0,7.4,8.0,109.29,54.9,7.949,2025-10-16 14:15:00 UTC,2025-10-16,10:24:10 EDT,0.0,2302.563,"",7.4,2,8.0,60.0,0.0,0.0,2025-10-31 66 CALL,single,"","",60.0,0.08108108,2025-10-16,09:45:47 EDT,"",,,,-106.8,54.9,6.332,7.949,,,false,"","",long,Win,"",IREN,,,0.0,0.0,"",,1.0,109.28961749
JPATrades,580.0,620.0,5.8,6.2,42.11,95.0,6.75,2025-10-16 14:40:00 UTC,2025-10-16,10:27:34 EDT,0.0,1036.308,"",5.8,2,6.2,40.0,0.0,0.0,2025-11-21 60 CALL,single,"","",40.0,0.06896552,2025-10-16,10:10:17 EDT,"",,,,-9.9,56.0,5.701,6.36,,,false,"","",long,Win,"",METC,,,0.0,0.0,"",,1.0,71.42857143
JPATrades,850.0,950.0,8.5,9.5,72.78,137.4,9.874,2025-10-16 15:17:00 UTC,2025-10-16,10:30:52 EDT,0.0,2627.038,"",8.5,2,9.5,100.0,0.0,0.0,2025-10-31 392 CALL,single,"","",100.0,0.11764706,2025-10-16,09:47:05 EDT,"",,,,-41.3,102.4,8.087,9.524,,,false,"","",long,Win,"",GLD,,,0.0,0.0,"",,1.0,97.65625
JPATrades,185.0,470.0,1.85,4.7,54.83,519.8,7.048,2025-10-17 18:13:00 UTC,2025-10-17,15:11:45 EDT,0.0,6483.051,"",1.85,2,4.7,285.0,0.0,0.0,2025-10-17 6680 CALL,single,"","",285.0,1.54054054,2025-10-17,13:23:42 EDT,"",,,,-107.4,519.8,0.776,7.048,,,false,"","",long,Win,"",SPXW,,,0.0,0.0,"",,1.0,54.8287803
JPATrades,475.0,695.0,4.75,6.95,93.26,235.9,7.109,2025-10-17 19:12:00 UTC,2025-10-17,15:12:00 EDT,0.0,6600.668,"",4.75,2,6.95,220.0,0.0,0.0,2025-10-21 661 CALL,single,"","",220.0,0.46315789,2025-10-17,13:22:00 EDT,"",,,,-5.6,235.9,4.694,7.109,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,1.0,93.25985587
JPATrades,669.0,750.0,6.69,7.5,55.25,146.6,8.156,2025-10-17 19:17:00 UTC,2025-10-17,15:45:00 EDT,0.0,9462.445,"",6.69,2,7.5,81.0,0.0,0.0,2025-10-24 663 CALL,single,"","",81.0,0.12107623,2025-10-17,13:07:17 EDT,"",,,,-55.2,146.6,6.138,8.156,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,1.0,55.25238745
JPATrades,790.0,886.0,7.9,8.86,57.45,167.1,9.571,2025-10-17 19:18:00 UTC,2025-10-17,15:45:39 EDT,0.0,9417.358,"",7.9,2,8.86,96.0,0.0,0.0,2025-10-27 662 CALL,single,"","",96.0,0.12151899,2025-10-17,13:08:42 EDT,"",,,,-43.9,167.1,7.461,9.571,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,1.0,57.45062837
JPATrades,1074.0,1315.0,10.74,13.15,64.89,371.4,14.454,2025-10-20 13:00:00 UTC,2025-10-20,09:37:26 EDT,0.0,246142.129,"",10.74,2,13.15,241.0,0.0,0.0,2025-10-31 662 CALL,single,"","",241.0,0.22439479,2025-10-17,13:15:04 EDT,"",,,,85.5,371.4,11.595,14.454,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,1.0,54.38964673
JPATrades,366.0,420.0,3.66,4.2,90.3,59.8,4.258,2025-10-20 10:00:00 UTC,2025-10-20,09:46:59 EDT,0.0,327305.338,"",3.66,2,4.2,54.0,0.0,0.0,2025-10-24 246 CALL,single,"","",54.0,0.14754098,2025-10-16,14:51:54 EDT,"",,,,-172.0,59.8,1.94,4.258,,,false,"","",long,Win,"",IWM,,,0.0,0.0,"",,1.0,90.30100334
JPATrades,1370.0,831.0,6.85,4.155,,,,,2025-10-20,10:54:16 EDT,0.0,437007.279,"",6.85,3,0.81,-539.0,0.0,0.0,2025-10-24 72 CALL,single,"","",-539.0,-0.39343066,2025-10-15,09:30:49 EDT,"",,,,-570.0,0.0,0.571,5.33,,,false,"","",long,Loss,"",IREN,,,0.0,0.0,"",,2.0,-94.56140351
JPATrades,1243.0,132.0,6.215,0.66,,,,,2025-10-20,10:54:43 EDT,0.0,436951.194,"",6.65,3,0.66,-1111.0,0.0,0.0,2025-10-24 73 CALL,single,"","",-1111.0,-0.89380531,2025-10-15,09:32:12 EDT,"",,,,-1162.8,0.0,0.401,4.85,,,false,"","",long,Loss,"",IREN,,,0.0,0.0,"",,2.0,-95.54523564
JPATrades,1284.9,1395.9,4.283,4.653,67.4,164.7,5.347,2025-10-20 15:40:00 UTC,2025-10-20,11:37:27 EDT,0.0,7519.164,"",4.3,6,4.81,111.0,0.0,0.0,2025-10-24 255 CALL,single,"","",111.0,0.08638132,2025-10-20,09:32:08 EDT,"",,,,-153.4,149.4,3.608,5.194,,,false,"","",long,Win,"",GOOG,,,0.0,0.0,"",,3.0,74.29718876
JPATrades,293.0,330.0,2.93,3.3,76.13,48.6,3.416,2025-10-20 15:16:00 UTC,2025-10-20,11:40:02 EDT,0.0,5020.599,"",2.93,2,3.3,37.0,0.0,0.0,2025-10-24 185 CALL,single,"","",37.0,0.12627986,2025-10-20,10:16:21 EDT,"",,,,-24.8,48.6,2.682,3.416,,,false,"","",long,Win,"",PLTR,,,0.0,0.0,"",,1.0,76.13168724
JPATrades,196.0,195.0,1.96,1.95,,20.0,2.16,2025-10-20 14:14:00 UTC,2025-10-20,11:47:17 EDT,0.0,7360.833,"",1.96,2,1.95,-1.0,0.0,0.0,2025-10-31 88 CALL,single,"","",-1.0,-0.00510204,2025-10-20,09:44:36 EDT,"",,,,-19.4,20.0,1.766,2.16,,,false,"","",long,Loss,"",MRK,,,0.0,0.0,"",,1.0,-5.15463918
JPATrades,237.9,216.0,0.793,0.72,,4.0,0.85,2025-10-20 16:16:00 UTC,2025-10-20,11:56:28 EDT,0.0,340470.534,"",0.9,5,0.72,-22.0,0.0,0.0,2025-10-24 172 CALL,single,"","",-22.0,-0.09243697,2025-10-16,13:21:57 EDT,"",,,,-155.5,17.0,0.275,0.94,,,false,"","",long,Loss,"",QCOM,,,0.0,0.0,"",,3.0,-14.14790997
JPATrades,145.0,130.0,1.45,1.3,,6.9,1.519,2025-10-20 13:00:00 UTC,2025-10-20,11:57:33 EDT,0.0,340259.087,"",1.45,2,1.3,-15.0,0.0,0.0,2025-10-24 170 CALL,single,"","",-15.0,-0.10344828,2025-10-16,13:26:34 EDT,"",,,,-93.0,6.9,0.52,1.519,,,false,"","",long,Loss,"",QCOM,,,0.0,0.0,"",,1.0,-16.12903226
JPATrades,187.0,205.0,1.87,2.05,69.77,25.8,2.128,2025-10-20 14:00:00 UTC,2025-10-20,12:10:39 EDT,0.0,337208.525,"",1.87,2,2.05,18.0,0.0,0.0,2025-10-31 172 CALL,single,"","",18.0,0.09625668,2025-10-16,14:30:31 EDT,"",,,,-71.4,25.8,1.156,2.128,,,false,"","",long,Win,"",QCOM,,,0.0,0.0,"",,1.0,69.76744186
JPATrades,3157.0,3702.3,0.77,0.903,100.46,546.5,0.905,2025-10-21 15:23:00 UTC,2025-10-21,10:53:43 EDT,0.0,4516.254,"",1.15,28,0.91,549.0,0.0,0.0,2025-10-21 672 CALL,single,"","",549.0,0.17400951,2025-10-21,09:38:27 EDT,"",,,,-984.7,729.0,0.487,1.198,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,41.0,75.30864198
JPATrades,566.0,590.0,5.66,5.9,50.31,47.7,6.137,2025-10-21 16:14:00 UTC,2025-10-21,12:31:56 EDT,0.0,8216.562,"",5.66,2,5.9,24.0,0.0,0.0,2025-10-31 130 CALL,single,"","",24.0,0.04240283,2025-10-21,10:14:59 EDT,"",,,,-73.4,47.7,4.926,6.137,,,false,"","",long,Win,"",CRWV,,,0.0,0.0,"",,1.0,50.31446541
JPATrades,600.0,1000.0,6.0,10.0,50.08,798.8,13.988,2025-10-21 16:59:00 UTC,2025-10-21,12:59:09 EDT,0.0,7166.286,"",6.0,2,10.0,400.0,0.0,0.0,2025-10-21 6740 PUT,single,"","",400.0,0.66666667,2025-10-21,10:59:43 EDT,"",,,,-343.2,798.8,2.568,13.988,,,false,"","",short,Win,"",SPXW,,,0.0,0.0,"",,1.0,50.07511267
JPATrades,805.0,924.0,1.15,1.32,276.74,43.0,0.97,2025-10-22 14:13:00 UTC,2025-10-22,09:44:31 EDT,0.0,238.349,"",1.15,4,1.35,119.0,0.0,0.0,2025-10-22 611 CALL,single,"","",119.0,0.14782609,2025-10-22,09:40:33 EDT,"",,,,-42.0,121.0,1.07,1.36,,,false,"","",long,Win,"",QQQ,,,0.0,0.0,"",,7.0,98.34710744
JPATrades,428.0,14.0,2.14,0.07,,,,,2025-10-23,09:46:27 EDT,0.0,605362.302,"",2.14,4,0.07,-414.0,0.0,0.0,2025-10-24 17 CALL,single,"","",-414.0,-0.96728972,2025-10-16,09:37:05 EDT,"",,,,-416.0,0.0,0.05,1.83,,,false,"","",long,Loss,"",NVTS,,,0.0,0.0,"",,2.0,-99.51923077
JPATrades,259.0,200.0,2.59,2.0,,23.4,2.824,2025-10-23 17:00:00 UTC,2025-10-23,11:41:49 EDT,0.0,84865.777,"",2.59,2,2.0,-59.0,0.0,0.0,2025-10-24 550 CALL,single,"","",-59.0,-0.22779923,2025-10-22,12:07:23 EDT,"",,,,-174.3,19.5,0.847,2.785,,,false,"","",long,Loss,"",ISRG,,,0.0,0.0,"",,1.0,-33.84968445
JPATrades,150.0,200.0,0.75,1.0,22.28,224.4,1.872,2025-10-23 17:57:00 UTC,2025-10-23,11:56:45 EDT,0.0,5781.678,"",0.8,3,1.0,50.0,0.0,0.0,2025-10-23 6755 CALL,single,"","",50.0,0.33333333,2025-10-23,10:20:23 EDT,"",,,,-79.6,162.8,0.352,1.564,,,false,"","",long,Win,"",SPXW,,,0.0,0.0,"",,2.0,30.71253071
JPATrades,550.0,770.0,2.75,3.85,28.43,773.7,9.537,2025-10-23 17:57:00 UTC,2025-10-23,12:43:24 EDT,0.0,9115.235,"",3.3,4,4.0,220.0,0.0,0.0,2025-10-23 6740 CALL,single,"","",220.0,0.4,2025-10-23,10:11:29 EDT,"",,,,-112.7,359.0,1.405,4.875,,,false,"","",long,Win,"",SPXW,,,0.0,0.0,"",,2.0,61.28133705
JPATrades,1704.6,1890.0,1.894,2.1,35.57,520.1,3.417,2025-10-23 17:48:00 UTC,2025-10-23,13:38:44 EDT,0.0,13252.191,"",2.55,14,2.3,185.0,0.0,0.0,2025-10-23 6750 CALL,single,"","",185.0,0.1085044,2025-10-23,09:57:52 EDT,"",,,,-1153.0,1051.8,0.54,3.196,,,false,"","",long,Win,"",SPXW,,,0.0,0.0,"",,9.0,17.58889523
JPATrades,685.0,180.0,6.85,1.8,,,,,2025-10-24,09:32:49 EDT,0.0,688527.272,"",6.85,2,1.8,-505.0,0.0,0.0,2025-10-31 68 CALL,single,"","",-505.0,-0.73722628,2025-10-16,10:17:21 EDT,"",,,,-639.0,0.0,0.46,5.15,,,false,"","",long,Loss,"",IREN,,,0.0,0.0,"",,1.0,-79.02973396
JPATrades,80.0,110.0,0.4,0.55,6.08,493.4,2.867,2025-10-24 15:00:00 UTC,2025-10-24,10:32:08 EDT,0.0,84059.519,"",0.4,3,0.55,30.0,0.0,0.0,2025-10-24 780 CALL,single,"","",30.0,0.375,2025-10-23,11:11:08 EDT,"",,,,-53.0,154.6,0.135,1.173,,,false,"","",long,Win,"",GS,,,0.0,0.0,"",,2.0,19.40491591
JPATrades,1085.0,8.0,10.85,0.08,,,,,2025-10-24,11:03:52 EDT,0.0,868176.144,"",10.85,2,0.08,-1077.0,0.0,0.0,2025-10-24 177 CALL,single,"","",-1077.0,-0.99262673,2025-10-14,09:54:16 EDT,"",,,,-1080.93,0.0,0.0407,7.1,,,false,"","",long,Loss,"",ARM,,,0.0,0.0,"",,1.0,-99.63642419
JPATrades,1095.0,1500.0,5.475,7.5,87.27,464.1,8.591,2025-10-24 15:26:00 UTC,2025-10-24,11:21:23 EDT,0.0,3981.65,"",8.0,4,8.0,405.0,0.0,0.0,2025-10-24 6805 CALL,single,"","",405.0,0.36986301,2025-10-24,10:15:01 EDT,"",,,,-431.6,528.3,2.706,9.233,,,false,"","",long,Win,"",SPXW,,,0.0,0.0,"",,2.0,76.66098807
JPATrades,2859.0,2900.0,14.295,14.5,46.33,88.5,14.975,2025-10-24 18:37:00 UTC,2025-10-24,14:36:21 EDT,0.0,191143.072,"",14.59,4,14.5,41.0,0.0,0.0,2025-11-07 135 CALL,single,"","",41.0,0.01434068,2025-10-22,09:30:38 EDT,"",,,,-1439.0,88.5,7.0,14.975,,,false,"","",long,Win,"",OKLO,,,0.0,0.0,"",,2.0,46.32768362
JPATrades,97.0,0.0,0.97,0.0,,403.0,5.0,2025-10-24 13:00:00 UTC,2025-10-24,16:18:12 EDT,0.0,268735.463528,"",0.97,2,0.0,-97.0,0.0,0.0,2025-10-24 185 CALL,single,"","",-97.0,-1.0,2025-10-21,13:39:16 EDT,"",,,,-96.0,403.0,0.01,5.0,,,false,"","",long,Loss,"",ARM,,,0.0,0.0,"",,1.0,-101.04166667
JPATrades,1353.2,1739.2,3.383,4.348,87.51,441.1,6.891,2025-10-27 11:00:00 UTC,2025-10-27,09:30:09 EDT,0.0,258230.1,"",3.58,7,6.34,386.0,0.0,0.0,2025-10-29 678 CALL,single,"","",386.0,0.28529194,2025-10-24,09:46:18 EDT,"",,,,-118.0,1019.3,3.1,6.891,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,4.0,37.86912587
JPATrades,205.0,800.0,2.05,8.0,100.13,594.2,7.992,2025-10-27 11:00:00 UTC,2025-10-27,10:34:00 EDT,0.0,343227.114,"",2.05,2,8.0,595.0,0.0,0.0,2025-10-31 180 CALL,single,"","",595.0,2.90243902,2025-10-23,11:13:33 EDT,"",,,,-73.0,594.2,1.32,7.992,,,false,"","",long,Win,"",ARM,,,0.0,0.0,"",,1.0,100.1346348
JPATrades,3411.0,3699.9,3.79,4.111,93.53,309.0,4.31,2025-10-27 17:53:00 UTC,2025-10-27,12:31:58 EDT,0.0,10399.516,"",3.76,12,4.11,289.0,0.0,0.0,2025-10-30 683 CALL,single,"","",289.0,0.08472589,2025-10-27,09:38:38 EDT,"",,,,-127.0,331.8,3.506,4.217,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,9.0,87.10066305
JPATrades,385.0,660.0,3.85,6.6,92.44,297.5,6.825,2025-10-27 17:00:00 UTC,2025-10-27,15:09:48 EDT,0.0,365292.562,"",3.85,2,6.6,275.0,0.0,0.0,2025-10-31 48 CALL,single,"","",275.0,0.71428571,2025-10-23,09:41:35 EDT,"",,,,-55.0,297.5,3.3,6.825,,,false,"","",long,Win,"",BMNR,,,0.0,0.0,"",,1.0,92.43697479
JPATrades,150.0,260.0,0.75,1.3,81.48,135.0,1.65,2025-10-27 17:52:00 UTC,2025-10-27,15:14:52 EDT,0.0,15001.023,"",0.75,4,1.4,110.0,0.0,0.0,2025-10-31 70 CALL,single,"","",110.0,0.73333333,2025-10-27,11:04:51 EDT,"",,,,-24.8,135.0,0.626,1.65,,,false,"","",long,Win,"",MP,,,0.0,0.0,"",,2.0,81.48148148
JPATrades,110.0,400.0,1.1,4.0,32.34,896.8,10.068,2025-10-29 14:00:00 UTC,2025-10-29,09:30:29 EDT,0.0,73555.642,"",1.1,2,4.0,290.0,0.0,0.0,2025-10-31 140 CALL,single,"","",290.0,2.63636364,2025-10-28,13:04:34 EDT,"",,,,0.0,590.6,1.1,7.006,,,false,"","",long,Win,"",BE,,,0.0,0.0,"",,1.0,49.10260752
JPATrades,453.0,472.0,4.53,4.72,211.11,9.0,4.62,2025-10-29 14:11:00 UTC,2025-10-29,09:47:35 EDT,0.0,339.512,"",4.53,2,4.72,19.0,0.0,0.0,2025-11-03 690 CALL,single,"","",19.0,0.0419426,2025-10-29,09:41:55 EDT,"",,,,-3.0,23.0,4.5,4.76,,,false,"","",long,Win,"",SPY,,,0.0,0.0,"",,1.0,82.60869565
